Date,Sample ID,Sample Type,Sample Name,Cultivator Batch ID,Client/Company,Cultivar Name/Lineage,Norbaeocystin (Wt %),Norbaeocystin (mg/g),5-hydroxytryptophan (Wt %),5-hydroxytryptophan (mg/g),Baeocystin (Wt %),Baeocystin (mg/g),Aeruganascin (Wt %),Aeruganascin (mg/g),Serotonin (Wt %),Serotonin (mg/g),Psilocybin (Wt %),Psilocybin (mg/g),Adenosine (Wt %),Adenosine (mg/g),Bufotenin (Wt %),Bufotenin (mg/g),Norpsilocin (Wt %),Norpsilocin (mg/g),Tryptophan (Wt %),Tryptophan (mg/g),4-hydroxytryptamine (Wt %),4-hydroxytryptamine (mg/g),Psilocin (Wt %),Psilocin (mg/g),4-hydroxy TMT (Wt %),4-hydroxy TMT (mg/g),Tryptamine (Wt %),Tryptamine (mg/g),N NMT (Wt %),N NMT (mg/g),N-N DMT (Wt %),N-N DMT (mg/g),4-acetoxy DMT (Wt %),4-acetoxy DMT (mg/g),5-methoxy NMT (Wt %),5-methoxy NMT (mg/g),5-methoxy DMT (Wt %),5-methoxy DMT (mg/g),Total Hydroxy Tryptamines (mg/g),Total Phosphate Tryptamines (mg/g),Total Tryptamines+Nucleosides (Wt %),Total All Actives (mg/g),Mass (g),Extraction  Volume (mL),Dilution Factor,Liquid Density (g/mL),Number of Servings,Mass of Edible Serving (g),Mass of Edible Package (g),Batch ID,Raw Norbaeocystin (ug/mL),Raw 5-hydroxytryptamine (ug/mL),Raw Baeocystin (ug/mL),Raw Aeruginascin (ug/mL),Raw Serotonin (ug/mL),Raw Psilocybin (ug/mL),Raw Adenosine (ug/mL),Raw 4-hydroxytryptamine (ug/mL),Raw Tryptophan (ug/mL),Raw Bufotenin (ug/mL),Raw Cordycepin (ug/mL),Raw Norpsilocin (ug/mL),Raw Psilocin (ug/mL),Raw Tryptamine (ug/mL),Raw Trimethyltryptamine (ug/mL),Raw Mescaline (ug/mL),Raw 4-Hydroxy MET (ug/mL),Raw N-NMT (ug/mL),Raw N-N-DMT (ug/mL),Raw 5-Methoxy NMT (ug/mL),Raw 5-Methoxy DMT (ug/mL),Raw 4-acetoxy DMT (ug/mL),Sample Prep Notes,LCMS vs. HPLC,Norbaeocystin (mg/mL),5-hydroxytryptophan (mg/mL),Baeocystin (mg/mL),Aeruganascin (mg/mL),Serotonin (mg/mL),Psilocybin (mg/mL),Adenosine (mg/mL),Bufotenin (mg/mL),Tryptophan (mg/mL),4-hydroxytryptamine (mg/mL),Norpsilocin (mg/mL),Psilocin (mg/mL),4-hydroxy TMT (mg/mL),Tryptamine (mg/mL),N NMT (mg/mL),N-N DMT (mg/mL),5-methoxy DMT (mg/mL),4-acetoxy DMT (mg/mL),Total Tryptamines+Nucleosides(mg/mL),Total All Analytes (mg/mL),,Norbaeocystin (mg/sample),5-hydroxytryptophan (mg/sample),Baeocystin (mg/sample),Aeruganascin (mg/sample),Serotonin (mg/sample),Psilocybin (mg/sample),Adenosine (mg/sample),Bufotenin (mg/sample),Tryptophan (mg/sample),4-hydroxytryptamine (mg/sample),Norpsilocin (mg/sample),Psilocin (mg/sample),4-hydroxy TMT (mg/sample),Tryptamine (mg/sample),N NMT (mg/sample),N-N DMT (mg/sample),5-methoxy DMT (mg/sample),4-acetoxy DMT (mg/sample),Total Tryptamines + Nucleosides (mg/serving),Total Tryptamines + Nucleosides (mg/package),Total Analytes (mg/serving),Total All Analytes (mg/package),PsilocinEQ (mg/serving),PsilocinEQ (mg/package)
7/20/2023,T-780,Edible,700mg Amanita,62720231,Virginia Cultivars,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,1.081,20,1,,,4.7525,19.0099,20230720-T1,,,,,,,,,,,,,,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-781,Fruit-QC,Tryp-QC-#3-18,,Lab,,0.015,0.145,,,0.033,0.3341,0.005,0.0547,,,0.912,9.1219,0,0,0,0,0,0,0.022,0.2206,,,0.057,0.5745,0,0,0.009,0.0945,,,0,0,0,0,,,0,0,0.57,9.66,1.05,10.55,0.2421,20,1,,,,,20230720-T1,1.758,,4.044,0.662,,110.421,,,2.67,,,,6.954,1.144,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-782,Fruit,MELMAC,,Mike Flowers,,0,0,,,0.012,0.1157,0.004,0.0403,,,0.681,6.8105,0.023,0.2329,0,0,0,0,0.024,0.2419,,,0.115,1.1478,0,0.0043,0.013,0.1298,,,0,0,0,0,,,0,0,1.15,6.97,0.87,8.72,0.2398,20,1,,,,,20230720-T1,,,1.387,0.483,,81.658,2.793,,2.9,,,,13.762,1.556,0.051,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-783,Fruit,ITW PE,,Mike Flowers,,0,0,,,0.016,0.156,0,0,,,0.469,4.6914,0.071,0.7058,0,0,0.003,0.0286,0.013,0.1334,,,0.196,1.9563,0.003,0.028,0.019,0.1911,,,0,0,0,0,,,0,0,2.01,4.85,0.79,7.89,0.2104,20,1,,,,,20230720-T1,,,1.641,,,49.354,7.425,,1.403,,,0.301,20.58,2.01,0.295,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-784,Fruit,APE,G1C0T0-3,Mike Flowers,,0.008,0.078,,,0.03,0.2995,0.005,0.046,,,0.698,6.9849,0.018,0.1795,0,0,0,0,0.016,0.1646,,,0.189,1.8926,0,0,0.015,0.1499,,,0,0,0,0,,,0,0,1.89,7.41,0.98,9.79,0.219,20,1,,,,,20230720-T1,0.852,,3.279,0.504,,76.485,1.965,,1.802,,,,20.724,1.641,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/11/2023,T-778-3,Concentrate,Red Syrian Rue Extract,,FunGi Extracts & Isolates LLC,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0.1113,10,50,,,,,20230720-T1,,,,,,,,,,,,,,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/11/2023,T-779-3,Concentrate,Yellow Syrian Rue Extract,,FunGi Extracts & Isolates LLC,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0.1035,10,50,,,,,20230720-T1,,,,,,,,,,,,,,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-785,Fruit,Hill Billy Dried Fruit,,Arcane Labs,,0.007,0.068,,,0.022,0.2153,0.005,0.0534,,,0.689,6.8887,0.01,0.099,0,0,0,0,0.027,0.2739,,,0.024,0.2426,0,0,0,0,,,0,0,0,0,,,0,0,0.24,7.23,0.78,7.84,0.2231,20,1,,,,,20230720-T1,0.763,,2.402,0.596,,76.844,1.104,,3.055,,,,2.706,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-786,Concentrate,MHRBX,001,Arcane Labs,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,99.828,998.2786,0,0,,,0,0,0,0,99.83,998.28,0.00197,9.98,1,,,,,20230731-T1,,,,,,,,,,,,,,,,,,,197.055,,,,Trace level of NMT present,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-787,Concentrate,NN-DMT Vape,001,Arcane Labs,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,48.322,483.2198,0,0,,,0,0,0,0,48.32,483.22,0.0482,9.965,5.2415,,,,,20230731-T1,,,,,,,,,,,,,,,,,,,445.922,,,,NMT present,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-788,Edible,AL 0.25g - Rep 1,S1,Ocean Spores,,0,0,,,0.002,0.0207,0,0,,,0.002,0.0151,0.003,0.0288,0,0,0,0,0.001,0.0075,,,0.011,0.1146,0,0,0.002,0.0173,,,0,0,0,0,,,0,0,0.11,0.04,0.02,0.2,5.1493,50,1,,,5.1493,41.1944,20230720-T1,,,2.127,,,1.551,2.971,,0.773,,,,11.807,1.785,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.11,0,,0.08,0.15,0,0.04,,0,0.59,0,0.09,,0,0,0,1.05,8.41,1.05,8.41,0.64610845,0
7/20/2023,T-789,Edible,AL 0.25g - Rep 2,S2,Ocean Spores,,0,0,,,0.002,0.0192,0,0,,,0.002,0.0179,0.003,0.0299,0,0,0,0,0.001,0.0057,,,0.014,0.1377,0,0,0.002,0.0167,,,0,0,0,0,,,0,0,0.14,0.04,0.02,0.23,4.4018,50,1,,,4.4018,35.2144,20230720-T1,,,1.692,,,1.574,2.63,,0.499,,,,12.121,1.471,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.08,0,,0.08,0.13,0,0.02,,0,0.61,0,0.07,,0,0,0,1,7.99,1,7.99,0.6626353,0
7/20/2023,T-790,Edible,AL 0.25g - Rep 3,S3,Ocean Spores,,0,0,,,0.001,0.0144,0,0,,,0.002,0.0221,0.003,0.0263,0,0,0,0,0.001,0.0067,,,0.015,0.1508,0,0,0.002,0.0164,,,0,0,0,0,,,0,0,0.15,0.04,0.02,0.24,4.1192,50,1,,,4.1192,32.9536,20230720-T1,,,1.188,,,1.818,2.167,,0.554,,,,12.423,1.348,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.06,0,,0.09,0.11,0,0.03,,0,0.62,0,0.07,,0,0,0,0.97,7.8,0.97,7.8,0.6865071,0
7/20/2023,T-791,Edible,AL 0.25g - Rep 4,S4,Ocean Spores,,0,0,,,0.001,0.0134,0,0,,,0.002,0.0241,0.003,0.0266,0,0,0,0,0.001,0.0112,,,0.018,0.1835,0,0,0.002,0.0161,,,0,0,0,0,,,0,0,0.18,0.04,0.03,0.27,4.1795,50,1,,,4.1795,33.436,20230720-T1,,,1.122,,,2.015,2.227,,0.933,,,,15.336,1.347,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.06,0,,0.1,0.11,0,0.05,,0,0.77,0,0.07,,0,0,0,1.15,9.19,1.15,9.19,0.83923925,0
7/20/2023,T-792,Edible,AL 2G - Rep 1,S1,Ocean Spores,,0,0,,,0.001,0.0107,0,0,,,0.002,0.0241,0.003,0.0267,0,0,0,0,0,0.0034,,,0.014,0.1432,0,0,0.002,0.0171,,,0,0,0,0,,,0,0,0.14,0.03,0.02,0.23,5.0379,50,1,,,5.0379,48.3559,20230720-T1,,,1.08,,,2.424,2.69,,0.345,,,,14.426,1.718,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.05,0,,0.12,0.13,0,0.02,,0,0.72,0,0.09,,0,0,0,1.13,10.89,1.13,10.89,0.8084428,0
7/20/2023,T-793,Edible,AL 2G - Rep 2,S1,Ocean Spores,,0,0,,,0.001,0.015,0,0,,,0.001,0.0148,0.003,0.0299,0,0,0,0,0,0.0031,,,0.013,0.1333,0,0,0.002,0.0186,,,0,0,0,0,,,0,0,0.13,0.03,0.02,0.21,5.1848,50,1,,,5.1848,48.3559,20230720-T1,,,1.552,,,1.535,3.096,,0.325,,,,13.82,1.932,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.08,0,,0.08,0.15,0,0.02,,0,0.69,0,0.1,,0,0,0,1.11,10.38,1.11,10.38,0.74618325,0
7/20/2023,T-794,Edible,AL 2G - Rep 3,S1,Ocean Spores,,0,0,,,0.002,0.0175,0,0,,,0.002,0.0156,0.003,0.0315,0,0,0,0,0,0.0024,,,0.013,0.1307,0,0,0.002,0.0181,,,0,0,0,0,,,0,0,0.13,0.03,0.02,0.22,5.2108,50,1,,,5.2108,48.3559,20230720-T1,,,1.823,,,1.627,3.286,,0.251,,,,13.616,1.883,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.09,0,,0.08,0.16,0,0.01,,0,0.68,0,0.09,,0,0,0,1.12,10.43,1.12,10.43,0.73929065,0
7/20/2023,T-795,Edible,AL 2G - Rep 1,SSS,Ocean Spores,,0,0,,,0.001,0.0107,0,0,,,0.002,0.0209,0.003,0.0285,0,0,0,0,0,0.0043,,,0.014,0.1408,0,0,0.002,0.0191,,,0,0,0,0,,,0,0,0.14,0.03,0.02,0.22,4.5438,50,1,,,4.5438,51.3403,20230720-T1,,,0.972,,,1.897,2.589,,0.392,,,,12.793,1.737,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.05,0,,0.09,0.13,0,0.02,,0,0.64,0,0.09,,0,0,0,1.02,11.51,1.02,11.51,0.70784715,0
7/20/2023,T-796,Edible,AL 2G - Rep 2,SSS,Ocean Spores,,0,0,,,0,0.0032,0,0,,,0.004,0.0384,0.002,0.0218,0,0,0,0,0.001,0.0051,,,0.017,0.1685,0,0,0.002,0.0152,,,0,0,0,0,,,0,0,0.17,0.04,0.03,0.25,5.3299,50,1,,,5.3299,51.3403,20230731-T1,,,0.346,,,4.094,2.32,,0.544,,,,17.964,1.616,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.02,0,,0.2,0.12,0,0.03,,0,0.9,0,0.08,,0,0,0,1.34,12.95,1.34,12.95,1.0453793,0
7/20/2023,T-797,Edible,AL 2G - Rep 3,SSS,Ocean Spores,,0,0,,,0.001,0.0116,0,0,,,0.003,0.0314,0.003,0.0261,0,0,0,0,0,0.0014,,,0.015,0.1493,0,0,0.002,0.0167,,,0,0,0,0,,,0,0,0.15,0.04,0.02,0.24,4.6566,50,1,,,4.6566,51.3403,20230720-T1,,,1.079,,,2.929,2.435,,0.133,,,,13.903,1.556,,,,,,,,,20mL Water. 30mL Methanol,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0.05,0,,0.15,0.12,0,0.01,,0,0.7,0,0.08,,0,0,0,1.1,12.15,1.1,12.15,0.80044755,0
7/20/2023,T-798,Concentrate,230720-4,,Russ L,,0.009,0.095,,,0.046,0.4605,0.031,0.3053,,,2.217,22.1737,0.048,0.4829,0,0,0,0,0.019,0.1875,,,0.05,0.4963,0.011,0.1136,0.013,0.1297,,,0,0,0,0,,,0,0,0.61,23.03,2.44,24.44,0.1493,10,2,,,,,20230720-T1,0.709,,3.438,2.279,,165.527,3.605,,1.4,,,,3.705,0.968,0.848,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-799,Concentrate,230709-3,,Russ L,,0.011,0.107,,,0.061,0.6095,0.027,0.266,,,3.149,31.4868,0.064,0.643,0,0,0,0,0.029,0.2884,,,0.114,1.1388,0.026,0.2554,0.018,0.1838,,,0,0,0,0,,,0,0,1.39,32.47,3.5,34.98,0.1396,10,2,,,,,20230720-T1,0.749,,4.254,1.857,,219.778,4.488,,2.013,,,,7.949,1.283,1.783,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-800,Concentrate,230709-2,,Russ L,,0.015,0.147,,,0.069,0.6934,0.031,0.3074,,,3.911,39.1074,0.095,0.9457,0,0,0,0,0.043,0.4258,,,0.26,2.5971,0,0,0.021,0.2144,,,0,0,0,0,,,0,0,2.6,40.25,4.44,44.44,0.1017,10,2,,,,,20230720-T1,0.745,,3.526,1.563,,198.861,4.809,,2.165,,,,13.206,1.09,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-801,Concentrate,230709-1,,Russ L,,0.01,0.098,,,0.071,0.709,0.035,0.3495,,,3.961,39.6146,0.084,0.8447,0,0,0,0,0.04,0.3965,,,0.281,2.8053,0,0,0.022,0.216,,,0,0,0,0,,,0,0,2.81,40.77,4.5,45.03,0.1136,10,2,,,,,20230720-T1,0.556,,4.027,1.985,,225.011,4.798,,2.252,,,,15.934,1.227,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-802,Concentrate,230709-2B,,Russ L,,0.009,0.092,,,0.037,0.3696,0.016,0.1568,,,1.814,18.141,0.042,0.4227,0,0,0,0,0.021,0.2072,,,0.116,1.159,0,0,0.016,0.1646,,,0,0,0,0,,,0,0,1.16,18.76,2.07,20.71,0.1356,10,2,,,,,20230720-T1,0.624,,2.506,1.063,,122.996,2.866,,1.405,,,,7.858,1.116,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-800 Redo,Concentrate,230709-2,,Russ L,,0.016,0.165,,,0.068,0.6802,0.035,0.3459,,,3.671,36.7089,0.085,0.8464,0,0,0,0,0.038,0.3811,,,0.235,2.35,0,0,0.022,0.2242,,,0,0,0,0,,,0,0,2.35,37.9,4.17,41.7,0.1017,10,2,,,,,20230731-T1,0.838,,3.459,1.759,,186.665,4.304,,1.938,,,,11.95,1.14,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
7/20/2023,T-801 Redo,Concentrate,230709-1,,Russ L,,0.016,0.156,,,0.065,0.6452,0.034,0.3359,,,3.772,37.7153,0.081,0.8095,0,0,0,0,0.043,0.4313,,,0.262,2.6232,0,0,0.022,0.2157,,,0,0,0,0,,,0,0,2.62,38.85,4.29,42.93,0.1136,10,2,,,,,20230731-T1,0.888,,3.665,1.908,,214.223,4.598,,2.45,,,,14.9,1.225,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-803,Bark ,20230720-Bark1,,Blue Cube Group,,0,0,,,0,0,0.04,0.4043,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0.3423,0.176,1.7562,1.692,16.9161,0,0,,,0,0,0,0.4,1.94,19.42,1.1098,40,2,,,,,20230812-T1,,,,5.608,,,,,,,,,,4.748,,,,24.363,234.668,,,,50% Water/50% Methanol 24 hr soak,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-804,Bark,20230720-Bark2,,Blue Cube Group,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0.4526,0.209,2.0857,2.319,23.1874,0,0,,,0,0,0,0,2.57,25.73,1.0157,40,2,,,,,20230812-T1,,,,,,,,,,,,,,5.746,,,,26.481,294.393,,,,50% Water/50% Methanol 24 hr soak,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-805,Concentrate,Batch-A-0001,,Blue Cube Group,,0.005,0.047,,,0.015,0.1505,0.086,0.8595,,,0.351,3.5094,0.539,5.3876,0,0,0,0,0.013,0.1283,0,0,0,0,0.028,0.2787,0,0,0,0,0,0,0,0,,,0,0,0.28,4.57,1.04,10.36,0.2071,10,2.5,,,,,20230812-T1,0.386,,1.247,7.12,,29.072,44.631,,1.063,,,,,,2.309,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-806,Concentrate,Batch-A-0002,,Blue Cube Group,,0.005,0.05,,,0.015,0.1548,0.063,0.6314,,,0.44,4.4019,0.451,4.5079,0,0,0,0,0.013,0.1268,0,0,0,0,0.052,0.5245,0,0,0,0,0,0,0,0,,,0,0,0.52,5.24,1.04,10.4,0.2182,10,2.5,,,,,20230812-T1,0.437,,1.351,5.511,,38.42,39.345,,1.107,,,,,,4.578,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-807,Concentrate,Batch-A-0003,20230801,Blue Cube Group,,0,0,,,0.008,0.0824,0,0,,,0.821,8.2108,0.041,0.4133,0,0,0,0,0.014,0.1354,0,0,0.002,0.0245,0,0,0.009,0.0912,0,0,0,0,0,0,,,0,0,0.02,8.29,0.9,8.96,0.1845,10,2.5,,,,,20230812-T1,,,0.608,,,60.596,3.05,,0.999,,,,0.181,0.673,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-808 Rep 1,Concentrate,230725-CSTL,,Russ L,,0.002,0.024,,,0.009,0.093,0.009,0.0918,,,0.544,5.4368,0.011,0.1087,0,0,0,0,0.003,0.0266,0,0,0.003,0.0266,0,0,0,0,0,0,0,0,0,0,,,0,0,0.03,5.65,0.58,5.81,0.2103,10,2.5,,,,,20230812-T1,0.202,,0.782,0.772,,45.734,0.914,,0.224,,,,0.224,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-809,Concentrate,230725-5,,Russ L,,0.014,0.142,,,0.065,0.6474,0,0,,,2.659,26.5927,0.078,0.7818,0,0,0,0,0.027,0.2726,0,0,0.259,2.592,0,0,0.005,0.0499,0,0,0,0,0,0,,,0,0,2.59,27.38,3.11,31.08,0.1998,10,2.5,,,,,20230812-T1,1.132,,5.174,,,212.529,6.248,,2.179,,,,20.715,0.399,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-810,Mycelliated Grain,Hillbilly - 6/2 - Wet,,MushVroom,,0.001,0.008,,,0,0,0,0,,,0.012,0.1228,0.002,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0.13,0.02,0.15,0.9198,10,1,,,,,20230812-T1,0.738,,,,,11.299,2.111,,,,,,,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-811,Mycelliated Grain,Hillbilly - 6/2 - Dry,,MushVroom,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2.3521,20,,,,,,20230812-T1,,,0.444,,,,10.387,,0.298,,,,0.574,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-812,Mycelliated Grain,APE-Revert -7/14 - Wet,,MushVroom,,0.001,0.008,,,0.001,0.0052,0,0,,,0.008,0.0793,0,0.0036,0,0,0,0,0,0,0,0,0,0.0034,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0.09,0.01,0.1,1.4898,10,1,,,,,20230812-T1,1.152,,0.776,,,11.807,0.541,,,,,,0.508,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-813,Mycelliated Grain,APE-Revert -7/14 - Dry,,MushVroom,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,2.2211,20,,,,,,20230812-T1,,,,,,,,,,,,,,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-814,Fruit-QC,Tryp-QC-#3-19,,Lab,,0.029,0.295,,,0.038,0.3834,0.012,0.1221,,,0.944,9.4385,0.015,0.1454,0,0,0.011,0.1109,0.021,0.2059,0,0,0.091,0.9131,0,0,0.001,0.0113,0,0,0,0,0,0,,,0,0,1.02,10.24,1.16,11.63,0.2433,20,1.5,,,,,20230812-T1,2.389,,3.109,0.99,,76.546,1.179,,1.67,,,0.899,7.405,0.092,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
8/6/2023,T-808 Rep 2,Concentrate,230725-CSTL,,Russ L,,0,0,,,0.004,0.0436,0.002,0.0241,,,0.41,4.0971,0.003,0.0256,0,0,0,0,0.002,0.0177,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,,,0,0,0,4.16,0.42,4.21,0.2187,40.219,1,,,,,20230812-T1,,,0.237,0.131,,22.279,0.139,,0.096,,,,0.022,,,,,,,,,,,HPLC,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0
